specimen,interface,gene,mean_bulge,mean_dent,lfc,p_geomnull,null_sd
PUPA-72h_cellbin,somatic muscle,CG34200,0.26300004,0.19875272,0.064247325,,
PUPA-72h_cellbin,somatic muscle,Zasp52,0.2577149,0.19361417,0.06410073,,
PUPA-72h_cellbin,somatic muscle,CG17376,0.25639975,0.19261609,0.06378366,,
PUPA-72h_cellbin,somatic muscle,CycG,0.24537115,0.18248345,0.0628877,,
PUPA-72h_cellbin,somatic muscle,ATPsyndelta,0.30729434,0.24479558,0.062498763,,
PUPA-72h_cellbin,somatic muscle,ND-B22,0.35120228,0.28934374,0.061858535,,
PUPA-72h_cellbin,somatic muscle,fabp,0.25275663,0.19150096,0.061255664,,
PUPA-72h_cellbin,somatic muscle,Hrb27C,0.34550256,0.28542402,0.06007853,,
PUPA-72h_cellbin,somatic muscle,CG30430,0.3449526,0.28499123,0.05996138,,
PUPA-72h_cellbin,somatic muscle,Bacc,0.35986254,0.3017223,0.058140248,,
PUPA-72h_cellbin,somatic muscle,UQCR-C1,0.25501943,0.19732866,0.05769077,,
PUPA-72h_cellbin,somatic muscle,sesB,0.66471076,0.60730153,0.057409227,,
PUPA-72h_cellbin,somatic muscle,Cpr92F,0.73274875,0.67535526,0.05739349,,
PUPA-72h_cellbin,somatic muscle,coro,0.26723358,0.20987843,0.05735515,,
PUPA-72h_cellbin,somatic muscle,TwdlE,0.25811204,0.20161854,0.056493506,,
PUPA-72h_cellbin,somatic muscle,flr,0.2556216,0.1995151,0.056106508,,
PUPA-72h_cellbin,somatic muscle,Cyt-c1,0.34649825,0.29227722,0.054221034,,
PUPA-72h_cellbin,somatic muscle,Idh3a,0.27701145,0.22295092,0.054060534,,
PUPA-72h_cellbin,somatic muscle,ND-SGDH,0.22451012,0.1713184,0.05319172,,
PUPA-72h_cellbin,somatic muscle,Cisd2,0.2338576,0.18143931,0.05241829,,
PUPA-72h_cellbin,somatic muscle,ND-13B,0.24170458,0.18951514,0.05218944,,
PUPA-72h_cellbin,somatic muscle,ND-ACP,0.32451293,0.27352086,0.05099207,,
PUPA-72h_cellbin,somatic muscle,Fer2LCH,0.24043635,0.19045825,0.049978092,,
PUPA-72h_cellbin,somatic muscle,Mst84Db,0.27289104,0.22328018,0.049610868,,
PUPA-72h_cellbin,somatic muscle,Argk,1.464734,1.4154478,0.049286127,,
PUPA-72h_cellbin,somatic muscle,Ggamma1,0.25423706,0.20504321,0.049193844,,
PUPA-72h_cellbin,somatic muscle,QIL1,0.26984158,0.22088158,0.04896,,
PUPA-72h_cellbin,somatic muscle,Actn,0.32690835,0.27833068,0.048577666,,
PUPA-72h_cellbin,somatic muscle,jp,0.2664091,0.21964222,0.046766877,,
PUPA-72h_cellbin,somatic muscle,ND-B15,0.3048931,0.25837755,0.046515554,,
PUPA-72h_cellbin,somatic muscle,Sod1,0.24500792,0.19869529,0.04631263,,
PUPA-72h_cellbin,somatic muscle,ND-B17.2,0.26565847,0.2197577,0.045900762,,
PUPA-72h_cellbin,somatic muscle,CG7920,0.32685086,0.2810231,0.045827776,,
PUPA-72h_cellbin,somatic muscle,ND-B16.6,0.30503133,0.26033646,0.04469487,,
PUPA-72h_cellbin,somatic muscle,Scsalpha1,0.24332026,0.19867094,0.044649318,,
PUPA-72h_cellbin,somatic muscle,fln,0.22740558,0.18316893,0.044236645,,
PUPA-72h_cellbin,somatic muscle,CG12164,0.5090867,0.46690953,0.0421772,,
PUPA-72h_cellbin,somatic muscle,TpnC25D,0.49202058,0.45185304,0.04016754,,
PUPA-72h_cellbin,somatic muscle,Act88F,0.5330683,0.49371567,0.039352626,,
PUPA-72h_cellbin,somatic muscle,Fbp2,0.31302515,0.27385792,0.039167225,,
PUPA-72h_cellbin,somatic muscle,ctp,0.24138582,0.20237873,0.039007083,,
PUPA-72h_cellbin,somatic muscle,Tpi,0.33422527,0.29557198,0.038653284,,
PUPA-72h_cellbin,somatic muscle,Mst87F,0.2651591,0.22730495,0.03785415,,
PUPA-72h_cellbin,somatic muscle,lncRNA:CR42862,0.2344765,0.19681074,0.03766577,,
PUPA-72h_cellbin,somatic muscle,ND-15,0.33554733,0.29846275,0.03708458,,
PUPA-72h_cellbin,somatic muscle,CG42323,0.9223246,0.88532656,0.036998034,,
PUPA-72h_cellbin,somatic muscle,UQCR-6.4,0.70881164,0.6721034,0.036708236,,
PUPA-72h_cellbin,somatic muscle,Dro,0.20963186,0.1729565,0.036675364,,
PUPA-72h_cellbin,somatic muscle,Fbp1,0.40956375,0.37360162,0.035962135,,
PUPA-72h_cellbin,somatic muscle,Cpr76Bd,0.39197087,0.35607576,0.03589511,,
PUPA-72h_cellbin,somatic muscle,eff,0.2536427,0.21853542,0.035107285,,
PUPA-72h_cellbin,somatic muscle,SERCA,0.64156914,0.60649186,0.035077274,,
PUPA-72h_cellbin,somatic muscle,GstS1,0.2046199,0.17193425,0.032685652,,
PUPA-72h_cellbin,somatic muscle,CG12699,0.20562682,0.17320733,0.032419488,,
PUPA-72h_cellbin,somatic muscle,chic,0.37614197,0.34460458,0.031537384,,
PUPA-72h_cellbin,somatic muscle,CG43078,0.2675715,0.23810971,0.029461801,,
PUPA-72h_cellbin,somatic muscle,RFeSP,0.28709143,0.25861368,0.028477758,,
PUPA-72h_cellbin,somatic muscle,kdn,0.20577009,0.17737287,0.028397217,,
PUPA-72h_cellbin,somatic muscle,ND-B14.5A,0.23045711,0.20214184,0.028315276,,
PUPA-72h_cellbin,somatic muscle,UQCR-14,0.41350222,0.38583308,0.027669132,,
PUPA-72h_cellbin,somatic muscle,CG9034,0.3404947,0.31373072,0.026763976,,
PUPA-72h_cellbin,somatic muscle,28SrRNA-Psi:CR45851,0.35546997,0.3348653,0.02060467,,
PUPA-72h_cellbin,somatic muscle,Cpr97Eb,0.30632082,0.28670186,0.019618958,,
PUPA-72h_cellbin,somatic muscle,Syp,0.22845708,0.20948584,0.018971235,,
PUPA-72h_cellbin,somatic muscle,mt:ATPase8,0.6503808,0.631745,0.01863581,,
PUPA-72h_cellbin,somatic muscle,Cam,0.32155624,0.30293623,0.018620014,,
PUPA-72h_cellbin,somatic muscle,CG13065,0.99784136,0.98001707,0.017824292,,
PUPA-72h_cellbin,somatic muscle,cher,0.33711302,0.3225436,0.014569432,,
PUPA-72h_cellbin,somatic muscle,CG33521,0.3100406,0.29695356,0.013087034,,
PUPA-72h_cellbin,somatic muscle,TpnC47D,0.33272025,0.3196818,0.013038456,,
PUPA-72h_cellbin,somatic muscle,PMCA,0.2187131,0.20622179,0.012491316,,
PUPA-72h_cellbin,somatic muscle,mAcon1,0.24570836,0.23345989,0.012248471,,
PUPA-72h_cellbin,somatic muscle,Sap-r,0.26378548,0.25158036,0.012205124,,
PUPA-72h_cellbin,somatic muscle,Osi19,0.260609,0.25062156,0.009987444,,
PUPA-72h_cellbin,somatic muscle,Cpr47Ea,0.66874903,0.66194266,0.0068063736,,
PUPA-72h_cellbin,somatic muscle,RNASEK,0.33822572,0.33573085,0.0024948716,,
PUPA-72h_cellbin,somatic muscle,l(2)efl,0.5913756,0.59034663,0.001028955,,
PUPA-72h_cellbin,somatic muscle,CG33946,0.2741007,0.2734208,0.0006798804,,
PUPA-72h_cellbin,somatic muscle,CG13071,0.31475565,0.31593886,-0.0011832118,,
PUPA-72h_cellbin,somatic muscle,Prm,1.287276,1.2884921,-0.001216054,,
PUPA-72h_cellbin,somatic muscle,IA-2,0.2703814,0.27199337,-0.0016119778,,
PUPA-72h_cellbin,somatic muscle,mt:srRNA,0.21520853,0.21772315,-0.0025146157,,
PUPA-72h_cellbin,somatic muscle,CG46059,0.20144464,0.2043539,-0.002909258,,
PUPA-72h_cellbin,somatic muscle,sls,0.768984,0.7728765,-0.0038924813,,
PUPA-72h_cellbin,somatic muscle,ReepA,0.23318046,0.24164234,-0.008461878,,
PUPA-72h_cellbin,somatic muscle,CG34172,0.99513674,1.0036526,-0.008515835,,
PUPA-72h_cellbin,somatic muscle,mt:ND3,0.53094876,0.54091835,-0.009969592,,
PUPA-72h_cellbin,somatic muscle,ND-B14,0.21669583,0.22901405,-0.012318224,,
PUPA-72h_cellbin,somatic muscle,pre-rRNA:CR45845,0.20245771,0.21595828,-0.013500571,,
PUPA-72h_cellbin,somatic muscle,pre-rRNA:CR45847,1.492023,1.5078781,-0.015855074,,
PUPA-72h_cellbin,somatic muscle,CG9297,0.26144794,0.28001544,-0.018567502,,
PUPA-72h_cellbin,somatic muscle,28SrRNA-Psi:CR40741,0.27321732,0.29860625,-0.025388926,,
PUPA-72h_cellbin,somatic muscle,mt:tRNA:Ala-TGC,0.20906185,0.23671001,-0.027648166,,
PUPA-72h_cellbin,somatic muscle,CG43897,1.1278852,1.1570069,-0.029121637,,
PUPA-72h_cellbin,somatic muscle,mt:ND1,1.2140617,1.2467971,-0.032735348,,
PUPA-72h_cellbin,somatic muscle,CG7214,2.7027407,2.7414756,-0.038734913,,
PUPA-72h_cellbin,somatic muscle,mt:ND2,0.19488953,0.24043098,-0.04554145,,
PUPA-72h_cellbin,somatic muscle,28SrRNA-Psi:CR45859,0.9626728,1.0217478,-0.059074998,,
PUPA-72h_cellbin,somatic muscle,28SrRNA-Psi:CR45862,0.7513965,0.8112937,-0.059897244,,
PUPA-72h_cellbin,somatic muscle,Scp1,0.40495914,0.4730062,-0.06804705,,
PUPA-72h_cellbin,somatic muscle,28SrRNA-Psi:CR40596,0.9604506,1.0288469,-0.06839627,,
PUPA-72h_cellbin,somatic muscle,Act79B,0.59364074,0.6746236,-0.080982864,,
PUPA-72h_cellbin,somatic muscle,18SrRNA-Psi:CR41602,1.2796689,1.3669457,-0.08727682,,
PUPA-72h_cellbin,somatic muscle,TpnC41C,0.6254378,0.71700853,-0.091570735,,
PUPA-72h_cellbin,somatic muscle,mt:ND5,0.633449,0.72521704,-0.09176803,,
PUPA-72h_cellbin,somatic muscle,mt:lrRNA,3.4641638,3.5748572,-0.110693455,,
PUPA-72h_cellbin,somatic muscle,pre-rRNA:CR45856,2.5346062,2.6566405,-0.12203431,0.572139303482587,0.09451633992669327
PUPA-72h_cellbin,somatic muscle,CG8736,0.43557096,0.56173265,-0.1261617,0.03980099502487562,0.05009731804473491
PUPA-72h_cellbin,somatic muscle,CG18367,0.58520544,0.74997187,-0.16476643,0.01990049751243781,0.06942548456332308
PUPA-72h_cellbin,somatic muscle,mt:ND6,0.48351645,0.6505888,-0.16707236,0.19900497512437812,0.040911265814583764
PUPA-72h_cellbin,somatic muscle,Cpr64Aa,0.49524656,0.664312,-0.16906545,0.029850746268656716,0.06199574465708845
PUPA-72h_cellbin,somatic muscle,Act87E,2.9556363,3.4224534,-0.46681714,0.009950248756218905,0.15298102643538905
